id,final_toy_type,assignment_id,goal_condition,social_condition,complete_time_min,browser,os,screen_w,screen_h,condition,ip,language,enjoyment,asses,age,gender,education,comments,trial_type,toy,toy_type,train_attempt_num,action,success,rt,trial_num,why_toy
118,activation,3B837J3LDOW47NEYWG9BUTFX48ISRR,activation,no_social,3.6046,Chrome,Windows,1366,768,no_social-activation,2601:199:4180:7200:c4e1:4676:4953:d90d,English,Better than average,Yes,49,Female,Some College,,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,2609,3,NA
118,activation,3B837J3LDOW47NEYWG9BUTFX48ISRR,activation,no_social,3.6046,Chrome,Windows,1366,768,no_social-activation,2601:199:4180:7200:c4e1:4676:4953:d90d,English,Better than average,Yes,49,Female,Some College,,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,3016,4,NA
118,activation,3B837J3LDOW47NEYWG9BUTFX48ISRR,activation,no_social,3.6046,Chrome,Windows,1366,768,no_social-activation,2601:199:4180:7200:c4e1:4676:4953:d90d,English,Better than average,Yes,49,Female,Some College,,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,2139,5,NA
118,activation,3B837J3LDOW47NEYWG9BUTFX48ISRR,activation,no_social,3.6046,Chrome,Windows,1366,768,no_social-activation,2601:199:4180:7200:c4e1:4676:4953:d90d,English,Better than average,Yes,49,Female,Some College,,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,2066,6,NA
118,activation,3B837J3LDOW47NEYWG9BUTFX48ISRR,activation,no_social,3.6046,Chrome,Windows,1366,768,no_social-activation,2601:199:4180:7200:c4e1:4676:4953:d90d,English,Better than average,Yes,49,Female,Some College,,final_toy_choice,cyl-lever.png,na,na,na,NA,41264,7,i chose this one because i think if i pull the left lever it will play music.
119,activation,3BDCF01OGXUQ0BVUQ244Q3UZF1HYLD,activation,social,2.0235333333333334,Chrome,Windows,1536,864,social-activation,NA,english,Average,Yes,35,Male,Some College,,activation,tri-button.png,right-button,1,left-button,FALSE,4093,1,NA
119,activation,3BDCF01OGXUQ0BVUQ244Q3UZF1HYLD,activation,social,2.0235333333333334,Chrome,Windows,1536,864,social-activation,NA,english,Average,Yes,35,Male,Some College,,activation,tri-button.png,right-button,2,right-button,TRUE,3381,2,NA
119,activation,3BDCF01OGXUQ0BVUQ244Q3UZF1HYLD,activation,social,2.0235333333333334,Chrome,Windows,1536,864,social-activation,NA,english,Average,Yes,35,Male,Some College,,activation,tri-button.png,right-button,3,right-button,TRUE,2374,3,NA
119,activation,3BDCF01OGXUQ0BVUQ244Q3UZF1HYLD,activation,social,2.0235333333333334,Chrome,Windows,1536,864,social-activation,NA,english,Average,Yes,35,Male,Some College,,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,3707,4,NA
119,activation,3BDCF01OGXUQ0BVUQ244Q3UZF1HYLD,activation,social,2.0235333333333334,Chrome,Windows,1536,864,social-activation,NA,english,Average,Yes,35,Male,Some College,,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,2916,5,NA
119,activation,3BDCF01OGXUQ0BVUQ244Q3UZF1HYLD,activation,social,2.0235333333333334,Chrome,Windows,1536,864,social-activation,NA,english,Average,Yes,35,Male,Some College,,presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,2430,6,NA
119,activation,3BDCF01OGXUQ0BVUQ244Q3UZF1HYLD,activation,social,2.0235333333333334,Chrome,Windows,1536,864,social-activation,NA,english,Average,Yes,35,Male,Some College,,final_toy_choice,tri-button.png,na,na,na,NA,24572,7,because in theory i know which button will make music
120,learning,3BEFOD78W6TU8MZV17HCAR5HK594M1,learning,social,3.0285,Chrome,Windows,2560,1440,social-learning,2605:a601:add2:9500:cd74:383:75cc:ef7d,English,Average,Yes,50,Female,Graduated High School,,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,8527,1,NA
120,learning,3BEFOD78W6TU8MZV17HCAR5HK594M1,learning,social,3.0285,Chrome,Windows,2560,1440,social-learning,2605:a601:add2:9500:cd74:383:75cc:ef7d,English,Average,Yes,50,Female,Graduated High School,,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,4362,2,NA
120,learning,3BEFOD78W6TU8MZV17HCAR5HK594M1,learning,social,3.0285,Chrome,Windows,2560,1440,social-learning,2605:a601:add2:9500:cd74:383:75cc:ef7d,English,Average,Yes,50,Female,Graduated High School,,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,3536,3,NA
120,learning,3BEFOD78W6TU8MZV17HCAR5HK594M1,learning,social,3.0285,Chrome,Windows,2560,1440,social-learning,2605:a601:add2:9500:cd74:383:75cc:ef7d,English,Average,Yes,50,Female,Graduated High School,,presentation,cyl-lever.png,left-lever,1,right-lever,FALSE,2663,4,NA
120,learning,3BEFOD78W6TU8MZV17HCAR5HK594M1,learning,social,3.0285,Chrome,Windows,2560,1440,social-learning,2605:a601:add2:9500:cd74:383:75cc:ef7d,English,Average,Yes,50,Female,Graduated High School,,presentation,cyl-lever.png,left-lever,2,left-lever,TRUE,2922,5,NA
120,learning,3BEFOD78W6TU8MZV17HCAR5HK594M1,learning,social,3.0285,Chrome,Windows,2560,1440,social-learning,2605:a601:add2:9500:cd74:383:75cc:ef7d,English,Average,Yes,50,Female,Graduated High School,,presentation,cyl-lever.png,left-lever,3,left-lever,TRUE,2027,6,NA
120,learning,3BEFOD78W6TU8MZV17HCAR5HK594M1,learning,social,3.0285,Chrome,Windows,2560,1440,social-learning,2605:a601:add2:9500:cd74:383:75cc:ef7d,English,Average,Yes,50,Female,Graduated High School,,final_toy_choice,tri-button.png,na,na,na,NA,41482,7,because i want to learn how each toy works and i have not tried this one yet.
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,activation,tri-button.png,right-button,1,left-button,FALSE,5450,1,NA
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,activation,tri-button.png,right-button,2,right-button,TRUE,2437,2,NA
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,activation,tri-button.png,right-button,3,left-button,FALSE,4654,3,NA
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,activation,tri-button.png,right-button,4,right-button,TRUE,994,4,NA
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,1772,5,NA
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,1168,6,NA
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,1555,7,NA
121,presentation,3BV8HQ2ZZW17L8UKNSKMYYUVMFQ6A4,presentation,no_social,1.752,Chrome,Windows,1280,720,no_social-presentation,69.80.132.139,english,Better than average,Yes,19,Male,Some College,,final_toy_choice,cyl-lever.png,na,na,na,NA,10331,8,i like the color of it
122,learning,3BWI6RSP7G9TFLP1M7R00VKI265E75,activation,no_social,2.610516666666667,Chrome,Windows,1366,768,no_social-activation,24.145.93.139,english,Better than average,Yes,62,Male,Graduated College,thank you,activation,tri-button.png,right-button,1,left-button,FALSE,3756,1,NA
122,learning,3BWI6RSP7G9TFLP1M7R00VKI265E75,activation,no_social,2.610516666666667,Chrome,Windows,1366,768,no_social-activation,24.145.93.139,english,Better than average,Yes,62,Male,Graduated College,thank you,activation,tri-button.png,right-button,2,right-button,TRUE,4138,2,NA
122,learning,3BWI6RSP7G9TFLP1M7R00VKI265E75,activation,no_social,2.610516666666667,Chrome,Windows,1366,768,no_social-activation,24.145.93.139,english,Better than average,Yes,62,Male,Graduated College,thank you,activation,tri-button.png,right-button,3,right-button,TRUE,5340,3,NA
122,learning,3BWI6RSP7G9TFLP1M7R00VKI265E75,activation,no_social,2.610516666666667,Chrome,Windows,1366,768,no_social-activation,24.145.93.139,english,Better than average,Yes,62,Male,Graduated College,thank you,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,2809,4,NA
122,learning,3BWI6RSP7G9TFLP1M7R00VKI265E75,activation,no_social,2.610516666666667,Chrome,Windows,1366,768,no_social-activation,24.145.93.139,english,Better than average,Yes,62,Male,Graduated College,thank you,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,2387,5,NA
122,learning,3BWI6RSP7G9TFLP1M7R00VKI265E75,activation,no_social,2.610516666666667,Chrome,Windows,1366,768,no_social-activation,24.145.93.139,english,Better than average,Yes,62,Male,Graduated College,thank you,presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,3426,6,NA
122,learning,3BWI6RSP7G9TFLP1M7R00VKI265E75,activation,no_social,2.610516666666667,Chrome,Windows,1366,768,no_social-activation,24.145.93.139,english,Better than average,Yes,62,Male,Graduated College,thank you,final_toy_choice,cyl-lever.png,na,na,na,NA,35766,7,i have not chosen it before
123,activation,3BXQMRHWKZYTPKTAGD8UNV3BJI4UML,learning,no_social,1.8167,Chrome,Mac,1280,800,no_social-learning,24.104.239.21,English,Better than average,Yes,21,Male,Some College,,activation,tri-button.png,right-button,1,left-button,FALSE,2746,1,NA
123,activation,3BXQMRHWKZYTPKTAGD8UNV3BJI4UML,learning,no_social,1.8167,Chrome,Mac,1280,800,no_social-learning,24.104.239.21,English,Better than average,Yes,21,Male,Some College,,activation,tri-button.png,right-button,2,right-button,TRUE,2972,2,NA
123,activation,3BXQMRHWKZYTPKTAGD8UNV3BJI4UML,learning,no_social,1.8167,Chrome,Mac,1280,800,no_social-learning,24.104.239.21,English,Better than average,Yes,21,Male,Some College,,activation,tri-button.png,right-button,3,right-button,TRUE,1408,3,NA
123,activation,3BXQMRHWKZYTPKTAGD8UNV3BJI4UML,learning,no_social,1.8167,Chrome,Mac,1280,800,no_social-learning,24.104.239.21,English,Better than average,Yes,21,Male,Some College,,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,2043,4,NA
123,activation,3BXQMRHWKZYTPKTAGD8UNV3BJI4UML,learning,no_social,1.8167,Chrome,Mac,1280,800,no_social-learning,24.104.239.21,English,Better than average,Yes,21,Male,Some College,,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,2452,5,NA
123,activation,3BXQMRHWKZYTPKTAGD8UNV3BJI4UML,learning,no_social,1.8167,Chrome,Mac,1280,800,no_social-learning,24.104.239.21,English,Better than average,Yes,21,Male,Some College,,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,1325,6,NA
123,activation,3BXQMRHWKZYTPKTAGD8UNV3BJI4UML,learning,no_social,1.8167,Chrome,Mac,1280,800,no_social-learning,24.104.239.21,English,Better than average,Yes,21,Male,Some College,,final_toy_choice,tri-button.png,na,na,na,NA,24003,7,i already know which button makes the noise
124,presentation,3BXQMRHWKZYTPKTAGD8UNV3BJIQUM7,presentation,no_social,1.8961666666666666,Chrome,Windows,1366,768,no_social-presentation,68.228.91.228,english,Better than average,Yes,29,Male,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,2947,1,NA
124,presentation,3BXQMRHWKZYTPKTAGD8UNV3BJIQUM7,presentation,no_social,1.8961666666666666,Chrome,Windows,1366,768,no_social-presentation,68.228.91.228,english,Better than average,Yes,29,Male,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2014,2,NA
124,presentation,3BXQMRHWKZYTPKTAGD8UNV3BJIQUM7,presentation,no_social,1.8961666666666666,Chrome,Windows,1366,768,no_social-presentation,68.228.91.228,english,Better than average,Yes,29,Male,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,1582,3,NA
124,presentation,3BXQMRHWKZYTPKTAGD8UNV3BJIQUM7,presentation,no_social,1.8961666666666666,Chrome,Windows,1366,768,no_social-presentation,68.228.91.228,english,Better than average,Yes,29,Male,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2444,4,NA
124,presentation,3BXQMRHWKZYTPKTAGD8UNV3BJIQUM7,presentation,no_social,1.8961666666666666,Chrome,Windows,1366,768,no_social-presentation,68.228.91.228,english,Better than average,Yes,29,Male,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,1766,5,NA
124,presentation,3BXQMRHWKZYTPKTAGD8UNV3BJIQUM7,presentation,no_social,1.8961666666666666,Chrome,Windows,1366,768,no_social-presentation,68.228.91.228,english,Better than average,Yes,29,Male,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,2169,6,NA
124,presentation,3BXQMRHWKZYTPKTAGD8UNV3BJIQUM7,presentation,no_social,1.8961666666666666,Chrome,Windows,1366,768,no_social-presentation,68.228.91.228,english,Better than average,Yes,29,Male,Graduated College,,final_toy_choice,tri-button.png,na,na,na,NA,28658,7,"because i know how to activate it, so bob will think i am competent."
125,presentation,3C5W7UE9CFQL6ON5LIJH722FD0LXMG,presentation,no_social,5.4915666666666665,Chrome,Windows,1366,768,no_social-presentation,143.59.86.26,English,Better than average,Yes,26,Female,Graduated College,,activation,tri-button.png,right-button,1,left-button,FALSE,4804,1,NA
125,presentation,3C5W7UE9CFQL6ON5LIJH722FD0LXMG,presentation,no_social,5.4915666666666665,Chrome,Windows,1366,768,no_social-presentation,143.59.86.26,English,Better than average,Yes,26,Female,Graduated College,,activation,tri-button.png,right-button,2,right-button,TRUE,3502,2,NA
125,presentation,3C5W7UE9CFQL6ON5LIJH722FD0LXMG,presentation,no_social,5.4915666666666665,Chrome,Windows,1366,768,no_social-presentation,143.59.86.26,English,Better than average,Yes,26,Female,Graduated College,,activation,tri-button.png,right-button,3,right-button,TRUE,3590,3,NA
125,presentation,3C5W7UE9CFQL6ON5LIJH722FD0LXMG,presentation,no_social,5.4915666666666665,Chrome,Windows,1366,768,no_social-presentation,143.59.86.26,English,Better than average,Yes,26,Female,Graduated College,,presentation,cyl-lever.png,left-lever,1,right-lever,FALSE,3363,4,NA
125,presentation,3C5W7UE9CFQL6ON5LIJH722FD0LXMG,presentation,no_social,5.4915666666666665,Chrome,Windows,1366,768,no_social-presentation,143.59.86.26,English,Better than average,Yes,26,Female,Graduated College,,presentation,cyl-lever.png,left-lever,2,left-lever,TRUE,2784,5,NA
125,presentation,3C5W7UE9CFQL6ON5LIJH722FD0LXMG,presentation,no_social,5.4915666666666665,Chrome,Windows,1366,768,no_social-presentation,143.59.86.26,English,Better than average,Yes,26,Female,Graduated College,,presentation,cyl-lever.png,left-lever,3,left-lever,TRUE,2240,6,NA
125,presentation,3C5W7UE9CFQL6ON5LIJH722FD0LXMG,presentation,no_social,5.4915666666666665,Chrome,Windows,1366,768,no_social-presentation,143.59.86.26,English,Better than average,Yes,26,Female,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,44766,7,i know which button to push to make the music play.
126,presentation,3C6FJU71TQTTJ1IOZGW5HQQISS4UYX,presentation,social,2.0631666666666666,Firefox,Windows,1366,768,social-presentation,2601:40c:4302:c8fc:f4c7:44f:fa8f:ba0,English,Better than average,Yes,34,Male,Graduated College,,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,2735,1,NA
126,presentation,3C6FJU71TQTTJ1IOZGW5HQQISS4UYX,presentation,social,2.0631666666666666,Firefox,Windows,1366,768,social-presentation,2601:40c:4302:c8fc:f4c7:44f:fa8f:ba0,English,Better than average,Yes,34,Male,Graduated College,,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,3730,2,NA
126,presentation,3C6FJU71TQTTJ1IOZGW5HQQISS4UYX,presentation,social,2.0631666666666666,Firefox,Windows,1366,768,social-presentation,2601:40c:4302:c8fc:f4c7:44f:fa8f:ba0,English,Better than average,Yes,34,Male,Graduated College,,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,2354,3,NA
126,presentation,3C6FJU71TQTTJ1IOZGW5HQQISS4UYX,presentation,social,2.0631666666666666,Firefox,Windows,1366,768,social-presentation,2601:40c:4302:c8fc:f4c7:44f:fa8f:ba0,English,Better than average,Yes,34,Male,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,1145,4,NA
126,presentation,3C6FJU71TQTTJ1IOZGW5HQQISS4UYX,presentation,social,2.0631666666666666,Firefox,Windows,1366,768,social-presentation,2601:40c:4302:c8fc:f4c7:44f:fa8f:ba0,English,Better than average,Yes,34,Male,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,1246,5,NA
126,presentation,3C6FJU71TQTTJ1IOZGW5HQQISS4UYX,presentation,social,2.0631666666666666,Firefox,Windows,1366,768,social-presentation,2601:40c:4302:c8fc:f4c7:44f:fa8f:ba0,English,Better than average,Yes,34,Male,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,1363,6,NA
126,presentation,3C6FJU71TQTTJ1IOZGW5HQQISS4UYX,presentation,social,2.0631666666666666,Firefox,Windows,1366,768,social-presentation,2601:40c:4302:c8fc:f4c7:44f:fa8f:ba0,English,Better than average,Yes,34,Male,Graduated College,,final_toy_choice,tri-button.png,na,na,na,NA,23754,7,because i already know how to make it work and want to show bob i can use a different toy than he saw earlier.
127,learning,3C6FJU71TQTTJ1IOZGW5HQQISSIUYB,no_goal,social,3.928516666666667,Chrome,Windows,1680,1050,social-no_goal,173.168.103.71,English,Better than average,Yes,69,Female,Graduated College,Thank you,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,7637,1,NA
127,learning,3C6FJU71TQTTJ1IOZGW5HQQISSIUYB,no_goal,social,3.928516666666667,Chrome,Windows,1680,1050,social-no_goal,173.168.103.71,English,Better than average,Yes,69,Female,Graduated College,Thank you,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,4150,2,NA
127,learning,3C6FJU71TQTTJ1IOZGW5HQQISSIUYB,no_goal,social,3.928516666666667,Chrome,Windows,1680,1050,social-no_goal,173.168.103.71,English,Better than average,Yes,69,Female,Graduated College,Thank you,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,4153,3,NA
127,learning,3C6FJU71TQTTJ1IOZGW5HQQISSIUYB,no_goal,social,3.928516666666667,Chrome,Windows,1680,1050,social-no_goal,173.168.103.71,English,Better than average,Yes,69,Female,Graduated College,Thank you,presentation,tri-button.png,right-button,1,left-button,FALSE,4671,4,NA
127,learning,3C6FJU71TQTTJ1IOZGW5HQQISSIUYB,no_goal,social,3.928516666666667,Chrome,Windows,1680,1050,social-no_goal,173.168.103.71,English,Better than average,Yes,69,Female,Graduated College,Thank you,presentation,tri-button.png,right-button,2,right-button,TRUE,3541,5,NA
127,learning,3C6FJU71TQTTJ1IOZGW5HQQISSIUYB,no_goal,social,3.928516666666667,Chrome,Windows,1680,1050,social-no_goal,173.168.103.71,English,Better than average,Yes,69,Female,Graduated College,Thank you,presentation,tri-button.png,right-button,3,right-button,TRUE,3458,6,NA
127,learning,3C6FJU71TQTTJ1IOZGW5HQQISSIUYB,no_goal,social,3.928516666666667,Chrome,Windows,1680,1050,social-no_goal,173.168.103.71,English,Better than average,Yes,69,Female,Graduated College,Thank you,final_toy_choice,cube-spinner.png,na,na,na,NA,44276,7,because i haven't played with it yet
128,activation,3C8HJ7UOP7UABJNKM0724NIQL1PZMN,no_goal,no_social,1.6202,Chrome,Mac,1280,800,no_social-no_goal,107.77.227.41,english,Average,Yes,25,Female,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,3209,1,NA
128,activation,3C8HJ7UOP7UABJNKM0724NIQL1PZMN,no_goal,no_social,1.6202,Chrome,Mac,1280,800,no_social-no_goal,107.77.227.41,english,Average,Yes,25,Female,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2556,2,NA
128,activation,3C8HJ7UOP7UABJNKM0724NIQL1PZMN,no_goal,no_social,1.6202,Chrome,Mac,1280,800,no_social-no_goal,107.77.227.41,english,Average,Yes,25,Female,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,1733,3,NA
128,activation,3C8HJ7UOP7UABJNKM0724NIQL1PZMN,no_goal,no_social,1.6202,Chrome,Mac,1280,800,no_social-no_goal,107.77.227.41,english,Average,Yes,25,Female,Graduated College,,presentation,tri-button.png,left-button,1,right-button,FALSE,1530,4,NA
128,activation,3C8HJ7UOP7UABJNKM0724NIQL1PZMN,no_goal,no_social,1.6202,Chrome,Mac,1280,800,no_social-no_goal,107.77.227.41,english,Average,Yes,25,Female,Graduated College,,presentation,tri-button.png,left-button,2,left-button,TRUE,1920,5,NA
128,activation,3C8HJ7UOP7UABJNKM0724NIQL1PZMN,no_goal,no_social,1.6202,Chrome,Mac,1280,800,no_social-no_goal,107.77.227.41,english,Average,Yes,25,Female,Graduated College,,presentation,tri-button.png,left-button,3,left-button,TRUE,1093,6,NA
128,activation,3C8HJ7UOP7UABJNKM0724NIQL1PZMN,no_goal,no_social,1.6202,Chrome,Mac,1280,800,no_social-no_goal,107.77.227.41,english,Average,Yes,25,Female,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,15367,7,i already know how to make music with this toy
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,3379,1,NA
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2735,2,NA
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,3349,3,NA
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,presentation,tri-button.png,left-button,1,right-button,FALSE,1705,4,NA
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,presentation,tri-button.png,left-button,2,left-button,TRUE,4155,5,NA
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,presentation,tri-button.png,left-button,3,right-button,FALSE,4018,6,NA
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,presentation,tri-button.png,left-button,4,left-button,TRUE,1221,7,NA
129,learning,3CPLWGV3MOZ1NAQ7U3S34E5XBNQN99,presentation,social,1.785,Chrome,Mac,1440,900,social-presentation,2604:6000:1012:399:b444:5619:3708:bec1,English,Average,Yes,25,Male,Some College,Fun!,final_toy_choice,cube-spinner.png,na,na,na,NA,21384,8,it is the only one i have not tried. 
130,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPR7N5I,presentation,no_social,4.265716666666667,Chrome,Windows,1366,768,no_social-presentation,75.142.62.123,English,Better than average,Yes,28,Female,Some College,"I really have no idea what this was supposed to be about, but it was fun! Curious to know what the study is focused on.",activation,cyl-lever.png,right-lever,1,left-lever,FALSE,3871,1,NA
130,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPR7N5I,presentation,no_social,4.265716666666667,Chrome,Windows,1366,768,no_social-presentation,75.142.62.123,English,Better than average,Yes,28,Female,Some College,"I really have no idea what this was supposed to be about, but it was fun! Curious to know what the study is focused on.",activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2228,2,NA
130,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPR7N5I,presentation,no_social,4.265716666666667,Chrome,Windows,1366,768,no_social-presentation,75.142.62.123,English,Better than average,Yes,28,Female,Some College,"I really have no idea what this was supposed to be about, but it was fun! Curious to know what the study is focused on.",activation,cyl-lever.png,right-lever,3,right-lever,TRUE,2371,3,NA
130,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPR7N5I,presentation,no_social,4.265716666666667,Chrome,Windows,1366,768,no_social-presentation,75.142.62.123,English,Better than average,Yes,28,Female,Some College,"I really have no idea what this was supposed to be about, but it was fun! Curious to know what the study is focused on.",presentation,tri-button.png,right-button,1,left-button,FALSE,3523,4,NA
130,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPR7N5I,presentation,no_social,4.265716666666667,Chrome,Windows,1366,768,no_social-presentation,75.142.62.123,English,Better than average,Yes,28,Female,Some College,"I really have no idea what this was supposed to be about, but it was fun! Curious to know what the study is focused on.",presentation,tri-button.png,right-button,2,right-button,TRUE,2055,5,NA
130,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPR7N5I,presentation,no_social,4.265716666666667,Chrome,Windows,1366,768,no_social-presentation,75.142.62.123,English,Better than average,Yes,28,Female,Some College,"I really have no idea what this was supposed to be about, but it was fun! Curious to know what the study is focused on.",presentation,tri-button.png,right-button,3,right-button,TRUE,1527,6,NA
130,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPR7N5I,presentation,no_social,4.265716666666667,Chrome,Windows,1366,768,no_social-presentation,75.142.62.123,English,Better than average,Yes,28,Female,Some College,"I really have no idea what this was supposed to be about, but it was fun! Curious to know what the study is focused on.",final_toy_choice,cyl-lever.png,na,na,na,NA,53289,7,"i prefer it visually, but mostly because i know which lever will play music, therefore if i use it in front of bob correctly, he'll think i'm competent"
131,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPRLN5W,activation,no_social,1.7426166666666667,Chrome,Windows,1920,1080,no_social-activation,104.235.218.132,English,Better than average,Yes,29,Male,Graduated High School,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,2282,1,NA
131,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPRLN5W,activation,no_social,1.7426166666666667,Chrome,Windows,1920,1080,no_social-activation,104.235.218.132,English,Better than average,Yes,29,Male,Graduated High School,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2536,2,NA
131,activation,3DBQWDE4Y6YIMNOVRDFMSY0VPRLN5W,activation,no_social,1.7426166666666667,Chrome,Windows,1920,1080,no_social-activation,104.235.218.132,English,Better than average,Yes,29,Male,Graduated High School,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,1383,3,NA
