id,final_toy_type,assignment_id,goal_condition,social_condition,complete_time_min,browser,os,screen_w,screen_h,condition,ip,language,enjoyment,asses,age,gender,education,comments,trial_type,toy,toy_type,train_attempt_num,action,success,rt,trial_num,why_toy,value
39,activation,3NPFYT4IZC4LEERJAFLMUXII94PXGW,activation,no_social,1.83625,Chrome,Windows,1600,900,no_social-activation,68.55.33.108,English,Better than average,Yes,27,Male,Graduated High School,,activation,tri-button.png,left-button,2,left-button,TRUE,2934,2,NA,NA
39,activation,3NPFYT4IZC4LEERJAFLMUXII94PXGW,activation,no_social,1.83625,Chrome,Windows,1600,900,no_social-activation,68.55.33.108,English,Better than average,Yes,27,Male,Graduated High School,,activation,tri-button.png,left-button,3,left-button,TRUE,4482,3,NA,NA
39,activation,3NPFYT4IZC4LEERJAFLMUXII94PXGW,activation,no_social,1.83625,Chrome,Windows,1600,900,no_social-activation,68.55.33.108,English,Better than average,Yes,27,Male,Graduated High School,,presentation,cyl-lever.png,right-lever,1,left-lever,FALSE,2217,4,NA,NA
39,activation,3NPFYT4IZC4LEERJAFLMUXII94PXGW,activation,no_social,1.83625,Chrome,Windows,1600,900,no_social-activation,68.55.33.108,English,Better than average,Yes,27,Male,Graduated High School,,presentation,cyl-lever.png,right-lever,2,right-lever,TRUE,1656,5,NA,NA
39,activation,3NPFYT4IZC4LEERJAFLMUXII94PXGW,activation,no_social,1.83625,Chrome,Windows,1600,900,no_social-activation,68.55.33.108,English,Better than average,Yes,27,Male,Graduated High School,,presentation,cyl-lever.png,right-lever,3,right-lever,TRUE,2118,6,NA,NA
39,activation,3NPFYT4IZC4LEERJAFLMUXII94PXGW,activation,no_social,1.83625,Chrome,Windows,1600,900,no_social-activation,68.55.33.108,English,Better than average,Yes,27,Male,Graduated High School,,final_toy_choice,tri-button.png,na,na,na,NA,21326,7,because i know i can make it play music,NA
40,learning,3OF2M9AATGOFLVNH1OUMPAQMOL4ZKY,learning,no_social,1.63015,Chrome,Windows,2048,1152,no_social-learning,2606:a000:6180:8600:ecfd:a189:27c4:ba67,English,Better than average,Yes,34,Male,Some College,"Fun hit, if not a little weird.",activation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,2284,1,NA,NA
40,learning,3OF2M9AATGOFLVNH1OUMPAQMOL4ZKY,learning,no_social,1.63015,Chrome,Windows,2048,1152,no_social-learning,2606:a000:6180:8600:ecfd:a189:27c4:ba67,English,Better than average,Yes,34,Male,Some College,"Fun hit, if not a little weird.",activation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,1224,2,NA,NA
40,learning,3OF2M9AATGOFLVNH1OUMPAQMOL4ZKY,learning,no_social,1.63015,Chrome,Windows,2048,1152,no_social-learning,2606:a000:6180:8600:ecfd:a189:27c4:ba67,English,Better than average,Yes,34,Male,Some College,"Fun hit, if not a little weird.",activation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,882,3,NA,NA
40,learning,3OF2M9AATGOFLVNH1OUMPAQMOL4ZKY,learning,no_social,1.63015,Chrome,Windows,2048,1152,no_social-learning,2606:a000:6180:8600:ecfd:a189:27c4:ba67,English,Better than average,Yes,34,Male,Some College,"Fun hit, if not a little weird.",presentation,cyl-lever.png,left-lever,1,right-lever,FALSE,2149,4,NA,NA
40,learning,3OF2M9AATGOFLVNH1OUMPAQMOL4ZKY,learning,no_social,1.63015,Chrome,Windows,2048,1152,no_social-learning,2606:a000:6180:8600:ecfd:a189:27c4:ba67,English,Better than average,Yes,34,Male,Some College,"Fun hit, if not a little weird.",presentation,cyl-lever.png,left-lever,2,left-lever,TRUE,1564,5,NA,NA
40,learning,3OF2M9AATGOFLVNH1OUMPAQMOL4ZKY,learning,no_social,1.63015,Chrome,Windows,2048,1152,no_social-learning,2606:a000:6180:8600:ecfd:a189:27c4:ba67,English,Better than average,Yes,34,Male,Some College,"Fun hit, if not a little weird.",presentation,cyl-lever.png,left-lever,3,left-lever,TRUE,2398,6,NA,NA
40,learning,3OF2M9AATGOFLVNH1OUMPAQMOL4ZKY,learning,no_social,1.63015,Chrome,Windows,2048,1152,no_social-learning,2606:a000:6180:8600:ecfd:a189:27c4:ba67,English,Better than average,Yes,34,Male,Some College,"Fun hit, if not a little weird.",final_toy_choice,tri-button.png,na,na,na,NA,20417,7,i haven't learned how this toy works yet. the other two i already figured out.,NA
41,activation,3OJSZ2ATDSWTJ2W8B6YXW1E5H2X75U,activation,no_social,1.9335833333333334,Chrome,Linux,1366,768,no_social-activation,68.129.28.196,english,Average,Yes,30,,Some College,it was fun thanks so much,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,3460,1,NA,NA
41,activation,3OJSZ2ATDSWTJ2W8B6YXW1E5H2X75U,activation,no_social,1.9335833333333334,Chrome,Linux,1366,768,no_social-activation,68.129.28.196,english,Average,Yes,30,,Some College,it was fun thanks so much,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2219,2,NA,NA
41,activation,3OJSZ2ATDSWTJ2W8B6YXW1E5H2X75U,activation,no_social,1.9335833333333334,Chrome,Linux,1366,768,no_social-activation,68.129.28.196,english,Average,Yes,30,,Some College,it was fun thanks so much,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,3765,3,NA,NA
41,activation,3OJSZ2ATDSWTJ2W8B6YXW1E5H2X75U,activation,no_social,1.9335833333333334,Chrome,Linux,1366,768,no_social-activation,68.129.28.196,english,Average,Yes,30,,Some College,it was fun thanks so much,presentation,tri-button.png,right-button,1,left-button,FALSE,2478,4,NA,NA
41,activation,3OJSZ2ATDSWTJ2W8B6YXW1E5H2X75U,activation,no_social,1.9335833333333334,Chrome,Linux,1366,768,no_social-activation,68.129.28.196,english,Average,Yes,30,,Some College,it was fun thanks so much,presentation,tri-button.png,right-button,2,right-button,TRUE,1812,5,NA,NA
41,activation,3OJSZ2ATDSWTJ2W8B6YXW1E5H2X75U,activation,no_social,1.9335833333333334,Chrome,Linux,1366,768,no_social-activation,68.129.28.196,english,Average,Yes,30,,Some College,it was fun thanks so much,presentation,tri-button.png,right-button,3,right-button,TRUE,3136,6,NA,NA
41,activation,3OJSZ2ATDSWTJ2W8B6YXW1E5H2X75U,activation,no_social,1.9335833333333334,Chrome,Linux,1366,768,no_social-activation,68.129.28.196,english,Average,Yes,30,,Some College,it was fun thanks so much,final_toy_choice,cyl-lever.png,na,na,na,NA,12621,7,it looks the most interesting,NA
42,learning,3OS4RQUCR9F8NBSNUZNMNFREPM2FB7,learning,no_social,7.7056,Chrome,Windows,1366,768,no_social-learning,2606:a000:1408:c148:a8b5:84a8:d167:425b,English,Better than average,Yes,58,Female,Graduated College,none,activation,tri-button.png,right-button,1,left-button,FALSE,4578,1,NA,NA
42,learning,3OS4RQUCR9F8NBSNUZNMNFREPM2FB7,learning,no_social,7.7056,Chrome,Windows,1366,768,no_social-learning,2606:a000:1408:c148:a8b5:84a8:d167:425b,English,Better than average,Yes,58,Female,Graduated College,none,activation,tri-button.png,right-button,2,right-button,TRUE,3334,2,NA,NA
42,learning,3OS4RQUCR9F8NBSNUZNMNFREPM2FB7,learning,no_social,7.7056,Chrome,Windows,1366,768,no_social-learning,2606:a000:1408:c148:a8b5:84a8:d167:425b,English,Better than average,Yes,58,Female,Graduated College,none,activation,tri-button.png,right-button,3,right-button,TRUE,3424,3,NA,NA
42,learning,3OS4RQUCR9F8NBSNUZNMNFREPM2FB7,learning,no_social,7.7056,Chrome,Windows,1366,768,no_social-learning,2606:a000:1408:c148:a8b5:84a8:d167:425b,English,Better than average,Yes,58,Female,Graduated College,none,presentation,cyl-lever.png,left-lever,1,right-lever,FALSE,3195,4,NA,NA
42,learning,3OS4RQUCR9F8NBSNUZNMNFREPM2FB7,learning,no_social,7.7056,Chrome,Windows,1366,768,no_social-learning,2606:a000:1408:c148:a8b5:84a8:d167:425b,English,Better than average,Yes,58,Female,Graduated College,none,presentation,cyl-lever.png,left-lever,2,left-lever,TRUE,1672,5,NA,NA
42,learning,3OS4RQUCR9F8NBSNUZNMNFREPM2FB7,learning,no_social,7.7056,Chrome,Windows,1366,768,no_social-learning,2606:a000:1408:c148:a8b5:84a8:d167:425b,English,Better than average,Yes,58,Female,Graduated College,none,presentation,cyl-lever.png,left-lever,3,left-lever,TRUE,3229,6,NA,NA
42,learning,3OS4RQUCR9F8NBSNUZNMNFREPM2FB7,learning,no_social,7.7056,Chrome,Windows,1366,768,no_social-learning,2606:a000:1408:c148:a8b5:84a8:d167:425b,English,Better than average,Yes,58,Female,Graduated College,none,final_toy_choice,cube-spinner.png,na,na,na,NA,23465,7,i haven't played with it yet,NA
43,presentation,3QL2OFSM96I3L8XA6N2U64659YOCNI,presentation,social,3.3193333333333332,Chrome,Windows,1680,1050,social-presentation,98.160.165.102,Vietnamese,Better than average,Yes,32,Male,Some College,,activation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,6231,1,NA,NA
43,presentation,3QL2OFSM96I3L8XA6N2U64659YOCNI,presentation,social,3.3193333333333332,Chrome,Windows,1680,1050,social-presentation,98.160.165.102,Vietnamese,Better than average,Yes,32,Male,Some College,,activation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,4398,2,NA,NA
43,presentation,3QL2OFSM96I3L8XA6N2U64659YOCNI,presentation,social,3.3193333333333332,Chrome,Windows,1680,1050,social-presentation,98.160.165.102,Vietnamese,Better than average,Yes,32,Male,Some College,,activation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,3853,3,NA,NA
43,presentation,3QL2OFSM96I3L8XA6N2U64659YOCNI,presentation,social,3.3193333333333332,Chrome,Windows,1680,1050,social-presentation,98.160.165.102,Vietnamese,Better than average,Yes,32,Male,Some College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2037,4,NA,NA
43,presentation,3QL2OFSM96I3L8XA6N2U64659YOCNI,presentation,social,3.3193333333333332,Chrome,Windows,1680,1050,social-presentation,98.160.165.102,Vietnamese,Better than average,Yes,32,Male,Some College,,presentation,tri-button.png,right-button,2,right-button,TRUE,2656,5,NA,NA
43,presentation,3QL2OFSM96I3L8XA6N2U64659YOCNI,presentation,social,3.3193333333333332,Chrome,Windows,1680,1050,social-presentation,98.160.165.102,Vietnamese,Better than average,Yes,32,Male,Some College,,presentation,tri-button.png,right-button,3,right-button,TRUE,2827,6,NA,NA
43,presentation,3QL2OFSM96I3L8XA6N2U64659YOCNI,presentation,social,3.3193333333333332,Chrome,Windows,1680,1050,social-presentation,98.160.165.102,Vietnamese,Better than average,Yes,32,Male,Some College,,final_toy_choice,tri-button.png,na,na,na,NA,48744,7,because bob said that this toy didn't work when i played it in front of him.,NA
44,learning,3R5F3LQFV2KYBM8WZGMFWR7V8QEZOI,learning,no_social,4.453,Chrome,Windows,1920,1080,no_social-learning,2605:e000:1220:20d9:35bb:f93:e84b:953,english,Better than average,Yes,33,Female,Graduated College,none,activation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,7077,1,NA,NA
44,learning,3R5F3LQFV2KYBM8WZGMFWR7V8QEZOI,learning,no_social,4.453,Chrome,Windows,1920,1080,no_social-learning,2605:e000:1220:20d9:35bb:f93:e84b:953,english,Better than average,Yes,33,Female,Graduated College,none,activation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,4511,2,NA,NA
44,learning,3R5F3LQFV2KYBM8WZGMFWR7V8QEZOI,learning,no_social,4.453,Chrome,Windows,1920,1080,no_social-learning,2605:e000:1220:20d9:35bb:f93:e84b:953,english,Better than average,Yes,33,Female,Graduated College,none,activation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,4207,3,NA,NA
44,learning,3R5F3LQFV2KYBM8WZGMFWR7V8QEZOI,learning,no_social,4.453,Chrome,Windows,1920,1080,no_social-learning,2605:e000:1220:20d9:35bb:f93:e84b:953,english,Better than average,Yes,33,Female,Graduated College,none,presentation,tri-button.png,left-button,1,right-button,FALSE,3384,4,NA,NA
44,learning,3R5F3LQFV2KYBM8WZGMFWR7V8QEZOI,learning,no_social,4.453,Chrome,Windows,1920,1080,no_social-learning,2605:e000:1220:20d9:35bb:f93:e84b:953,english,Better than average,Yes,33,Female,Graduated College,none,presentation,tri-button.png,left-button,2,left-button,TRUE,3249,5,NA,NA
44,learning,3R5F3LQFV2KYBM8WZGMFWR7V8QEZOI,learning,no_social,4.453,Chrome,Windows,1920,1080,no_social-learning,2605:e000:1220:20d9:35bb:f93:e84b:953,english,Better than average,Yes,33,Female,Graduated College,none,presentation,tri-button.png,left-button,3,left-button,TRUE,3976,6,NA,NA
44,learning,3R5F3LQFV2KYBM8WZGMFWR7V8QEZOI,learning,no_social,4.453,Chrome,Windows,1920,1080,no_social-learning,2605:e000:1220:20d9:35bb:f93:e84b:953,english,Better than average,Yes,33,Female,Graduated College,none,final_toy_choice,cyl-lever.png,na,na,na,NA,38533,7,i have not tried this toy yet and want to see how it works,NA
45,activation,3S3AMIZX3U5UZW6XHTORAZUBVSACDK,activation,no_social,1.7625833333333334,Chrome,Windows,1920,1080,no_social-activation,100.19.73.209,English,Better than average,Yes,26,Male,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,2484,1,NA,NA
45,activation,3S3AMIZX3U5UZW6XHTORAZUBVSACDK,activation,no_social,1.7625833333333334,Chrome,Windows,1920,1080,no_social-activation,100.19.73.209,English,Better than average,Yes,26,Male,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,1939,2,NA,NA
45,activation,3S3AMIZX3U5UZW6XHTORAZUBVSACDK,activation,no_social,1.7625833333333334,Chrome,Windows,1920,1080,no_social-activation,100.19.73.209,English,Better than average,Yes,26,Male,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,2453,3,NA,NA
45,activation,3S3AMIZX3U5UZW6XHTORAZUBVSACDK,activation,no_social,1.7625833333333334,Chrome,Windows,1920,1080,no_social-activation,100.19.73.209,English,Better than average,Yes,26,Male,Graduated College,,presentation,tri-button.png,left-button,1,right-button,FALSE,1067,4,NA,NA
45,activation,3S3AMIZX3U5UZW6XHTORAZUBVSACDK,activation,no_social,1.7625833333333334,Chrome,Windows,1920,1080,no_social-activation,100.19.73.209,English,Better than average,Yes,26,Male,Graduated College,,presentation,tri-button.png,left-button,2,left-button,TRUE,1153,5,NA,NA
45,activation,3S3AMIZX3U5UZW6XHTORAZUBVSACDK,activation,no_social,1.7625833333333334,Chrome,Windows,1920,1080,no_social-activation,100.19.73.209,English,Better than average,Yes,26,Male,Graduated College,,presentation,tri-button.png,left-button,3,left-button,TRUE,1491,6,NA,NA
45,activation,3S3AMIZX3U5UZW6XHTORAZUBVSACDK,activation,no_social,1.7625833333333334,Chrome,Windows,1920,1080,no_social-activation,100.19.73.209,English,Better than average,Yes,26,Male,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,13600,7,i know what it will do,NA
46,activation,3SKEMFQBZ3501ZMUSYU9CQTIPACK8P,presentation,social,1.4209833333333333,Chrome,Windows,1920,1080,social-presentation,NA,english,Average,Yes,27,Male,Graduated College,,activation,tri-button.png,left-button,1,right-button,FALSE,2767,1,NA,NA
46,activation,3SKEMFQBZ3501ZMUSYU9CQTIPACK8P,presentation,social,1.4209833333333333,Chrome,Windows,1920,1080,social-presentation,NA,english,Average,Yes,27,Male,Graduated College,,activation,tri-button.png,left-button,2,left-button,TRUE,2231,2,NA,NA
46,activation,3SKEMFQBZ3501ZMUSYU9CQTIPACK8P,presentation,social,1.4209833333333333,Chrome,Windows,1920,1080,social-presentation,NA,english,Average,Yes,27,Male,Graduated College,,activation,tri-button.png,left-button,3,left-button,TRUE,2946,3,NA,NA
46,activation,3SKEMFQBZ3501ZMUSYU9CQTIPACK8P,presentation,social,1.4209833333333333,Chrome,Windows,1920,1080,social-presentation,NA,english,Average,Yes,27,Male,Graduated College,,presentation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,2274,4,NA,NA
46,activation,3SKEMFQBZ3501ZMUSYU9CQTIPACK8P,presentation,social,1.4209833333333333,Chrome,Windows,1920,1080,social-presentation,NA,english,Average,Yes,27,Male,Graduated College,,presentation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,1246,5,NA,NA
46,activation,3SKEMFQBZ3501ZMUSYU9CQTIPACK8P,presentation,social,1.4209833333333333,Chrome,Windows,1920,1080,social-presentation,NA,english,Average,Yes,27,Male,Graduated College,,presentation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,1792,6,NA,NA
46,activation,3SKEMFQBZ3501ZMUSYU9CQTIPACK8P,presentation,social,1.4209833333333333,Chrome,Windows,1920,1080,social-presentation,NA,english,Average,Yes,27,Male,Graduated College,,final_toy_choice,tri-button.png,na,na,na,NA,13641,7,i know how it works already,NA
47,learning,3SNVL38CI4S2D2C79AAEECP1F3JCKD,presentation,social,12.038783333333333,Chrome,Windows,2560,1440,social-presentation,76.125.244.14,english,Better than average,Yes,33,Male,Graduated College,none,activation,cube-spinner.png,left-spinner,1,right-spinner,FALSE,7659,1,NA,NA
47,learning,3SNVL38CI4S2D2C79AAEECP1F3JCKD,presentation,social,12.038783333333333,Chrome,Windows,2560,1440,social-presentation,76.125.244.14,english,Better than average,Yes,33,Male,Graduated College,none,activation,cube-spinner.png,left-spinner,2,left-spinner,TRUE,1836,2,NA,NA
47,learning,3SNVL38CI4S2D2C79AAEECP1F3JCKD,presentation,social,12.038783333333333,Chrome,Windows,2560,1440,social-presentation,76.125.244.14,english,Better than average,Yes,33,Male,Graduated College,none,activation,cube-spinner.png,left-spinner,3,left-spinner,TRUE,2931,3,NA,NA
47,learning,3SNVL38CI4S2D2C79AAEECP1F3JCKD,presentation,social,12.038783333333333,Chrome,Windows,2560,1440,social-presentation,76.125.244.14,english,Better than average,Yes,33,Male,Graduated College,none,presentation,tri-button.png,left-button,1,right-button,FALSE,1372,4,NA,NA
47,learning,3SNVL38CI4S2D2C79AAEECP1F3JCKD,presentation,social,12.038783333333333,Chrome,Windows,2560,1440,social-presentation,76.125.244.14,english,Better than average,Yes,33,Male,Graduated College,none,presentation,tri-button.png,left-button,2,left-button,TRUE,1370,5,NA,NA
47,learning,3SNVL38CI4S2D2C79AAEECP1F3JCKD,presentation,social,12.038783333333333,Chrome,Windows,2560,1440,social-presentation,76.125.244.14,english,Better than average,Yes,33,Male,Graduated College,none,presentation,tri-button.png,left-button,3,left-button,TRUE,1556,6,NA,NA
47,learning,3SNVL38CI4S2D2C79AAEECP1F3JCKD,presentation,social,12.038783333333333,Chrome,Windows,2560,1440,social-presentation,76.125.244.14,english,Better than average,Yes,33,Male,Graduated College,none,final_toy_choice,cyl-lever.png,na,na,na,NA,12413,7,i wanted to try one i haven't played with before,NA
48,activation,3TAYZSBPLL8N33XDHQUATL7PK4XS2B,activation,no_social,2.46905,Chrome,Windows,2560,1080,no_social-activation,50.96.212.200,English,Better than average,Yes,29,Male,Some High School,,activation,tri-button.png,left-button,1,right-button,FALSE,4636,1,NA,NA
48,activation,3TAYZSBPLL8N33XDHQUATL7PK4XS2B,activation,no_social,2.46905,Chrome,Windows,2560,1080,no_social-activation,50.96.212.200,English,Better than average,Yes,29,Male,Some High School,,activation,tri-button.png,left-button,2,left-button,TRUE,4905,2,NA,NA
48,activation,3TAYZSBPLL8N33XDHQUATL7PK4XS2B,activation,no_social,2.46905,Chrome,Windows,2560,1080,no_social-activation,50.96.212.200,English,Better than average,Yes,29,Male,Some High School,,activation,tri-button.png,left-button,3,left-button,TRUE,4451,3,NA,NA
48,activation,3TAYZSBPLL8N33XDHQUATL7PK4XS2B,activation,no_social,2.46905,Chrome,Windows,2560,1080,no_social-activation,50.96.212.200,English,Better than average,Yes,29,Male,Some High School,,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,2805,4,NA,NA
48,activation,3TAYZSBPLL8N33XDHQUATL7PK4XS2B,activation,no_social,2.46905,Chrome,Windows,2560,1080,no_social-activation,50.96.212.200,English,Better than average,Yes,29,Male,Some High School,,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,2701,5,NA,NA
48,activation,3TAYZSBPLL8N33XDHQUATL7PK4XS2B,activation,no_social,2.46905,Chrome,Windows,2560,1080,no_social-activation,50.96.212.200,English,Better than average,Yes,29,Male,Some High School,,presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,14600,6,NA,NA
48,activation,3TAYZSBPLL8N33XDHQUATL7PK4XS2B,activation,no_social,2.46905,Chrome,Windows,2560,1080,no_social-activation,50.96.212.200,English,Better than average,Yes,29,Male,Some High School,,final_toy_choice,tri-button.png,na,na,na,NA,22365,7,because i already know which button will play the music,NA
49,learning,3TYCR1GOTCJQ515ZMO6N4A31DL9ZL1,learning,no_social,3.3022666666666667,Chrome,Mac,1280,800,no_social-learning,2601:206:8102:10de:282f:8567:cf98:718,English,Better than average,Yes,35,Female,Graduated College,,activation,cyl-lever.png,left-lever,1,right-lever,FALSE,8690,1,NA,NA
49,learning,3TYCR1GOTCJQ515ZMO6N4A31DL9ZL1,learning,no_social,3.3022666666666667,Chrome,Mac,1280,800,no_social-learning,2601:206:8102:10de:282f:8567:cf98:718,English,Better than average,Yes,35,Female,Graduated College,,activation,cyl-lever.png,left-lever,2,left-lever,TRUE,1653,2,NA,NA
49,learning,3TYCR1GOTCJQ515ZMO6N4A31DL9ZL1,learning,no_social,3.3022666666666667,Chrome,Mac,1280,800,no_social-learning,2601:206:8102:10de:282f:8567:cf98:718,English,Better than average,Yes,35,Female,Graduated College,,activation,cyl-lever.png,left-lever,3,left-lever,TRUE,3610,3,NA,NA
49,learning,3TYCR1GOTCJQ515ZMO6N4A31DL9ZL1,learning,no_social,3.3022666666666667,Chrome,Mac,1280,800,no_social-learning,2601:206:8102:10de:282f:8567:cf98:718,English,Better than average,Yes,35,Female,Graduated College,,presentation,cube-spinner.png,right-spinner,1,left-spinner,FALSE,2415,4,NA,NA
49,learning,3TYCR1GOTCJQ515ZMO6N4A31DL9ZL1,learning,no_social,3.3022666666666667,Chrome,Mac,1280,800,no_social-learning,2601:206:8102:10de:282f:8567:cf98:718,English,Better than average,Yes,35,Female,Graduated College,,presentation,cube-spinner.png,right-spinner,2,right-spinner,TRUE,1311,5,NA,NA
49,learning,3TYCR1GOTCJQ515ZMO6N4A31DL9ZL1,learning,no_social,3.3022666666666667,Chrome,Mac,1280,800,no_social-learning,2601:206:8102:10de:282f:8567:cf98:718,English,Better than average,Yes,35,Female,Graduated College,,presentation,cube-spinner.png,right-spinner,3,right-spinner,TRUE,1982,6,NA,NA
49,learning,3TYCR1GOTCJQ515ZMO6N4A31DL9ZL1,learning,no_social,3.3022666666666667,Chrome,Mac,1280,800,no_social-learning,2601:206:8102:10de:282f:8567:cf98:718,English,Better than average,Yes,35,Female,Graduated College,,final_toy_choice,tri-button.png,na,na,na,NA,45498,7,i chose this one because i had not played with this one yet and i want to see how it works.  ,NA
50,learning,3UJ1CZ6IZHPF20G0Z9W8RSA14EOS5C,learning,no_social,2.3836166666666667,Chrome,Windows,1368,912,no_social-learning,23.241.235.92,english,Better than average,Yes,30,Female,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,4386,1,NA,NA
50,learning,3UJ1CZ6IZHPF20G0Z9W8RSA14EOS5C,learning,no_social,2.3836166666666667,Chrome,Windows,1368,912,no_social-learning,23.241.235.92,english,Better than average,Yes,30,Female,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,3302,2,NA,NA
50,learning,3UJ1CZ6IZHPF20G0Z9W8RSA14EOS5C,learning,no_social,2.3836166666666667,Chrome,Windows,1368,912,no_social-learning,23.241.235.92,english,Better than average,Yes,30,Female,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,6528,3,NA,NA
50,learning,3UJ1CZ6IZHPF20G0Z9W8RSA14EOS5C,learning,no_social,2.3836166666666667,Chrome,Windows,1368,912,no_social-learning,23.241.235.92,english,Better than average,Yes,30,Female,Graduated College,,presentation,tri-button.png,right-button,1,left-button,FALSE,2750,4,NA,NA
50,learning,3UJ1CZ6IZHPF20G0Z9W8RSA14EOS5C,learning,no_social,2.3836166666666667,Chrome,Windows,1368,912,no_social-learning,23.241.235.92,english,Better than average,Yes,30,Female,Graduated College,,presentation,tri-button.png,right-button,2,right-button,TRUE,2412,5,NA,NA
50,learning,3UJ1CZ6IZHPF20G0Z9W8RSA14EOS5C,learning,no_social,2.3836166666666667,Chrome,Windows,1368,912,no_social-learning,23.241.235.92,english,Better than average,Yes,30,Female,Graduated College,,presentation,tri-button.png,right-button,3,right-button,TRUE,2252,6,NA,NA
50,learning,3UJ1CZ6IZHPF20G0Z9W8RSA14EOS5C,learning,no_social,2.3836166666666667,Chrome,Windows,1368,912,no_social-learning,23.241.235.92,english,Better than average,Yes,30,Female,Graduated College,,final_toy_choice,cube-spinner.png,na,na,na,NA,40926,7,i haven't played with it yet and i want to see if it works the same as the two that i've already played with.,NA
51,activation,3VD82FOHKQOL3TXM7227LT6AZ8UOCA,learning,no_social,2.5986666666666665,Chrome,Mac,1280,800,no_social-learning,173.175.194.99,Vietnamese,Better than average,Yes,25,Female,Graduated College,,activation,cyl-lever.png,right-lever,1,left-lever,FALSE,4248,1,NA,NA
51,activation,3VD82FOHKQOL3TXM7227LT6AZ8UOCA,learning,no_social,2.5986666666666665,Chrome,Mac,1280,800,no_social-learning,173.175.194.99,Vietnamese,Better than average,Yes,25,Female,Graduated College,,activation,cyl-lever.png,right-lever,2,right-lever,TRUE,2667,2,NA,NA
51,activation,3VD82FOHKQOL3TXM7227LT6AZ8UOCA,learning,no_social,2.5986666666666665,Chrome,Mac,1280,800,no_social-learning,173.175.194.99,Vietnamese,Better than average,Yes,25,Female,Graduated College,,activation,cyl-lever.png,right-lever,3,right-lever,TRUE,4737,3,NA,NA
51,activation,3VD82FOHKQOL3TXM7227LT6AZ8UOCA,learning,no_social,2.5986666666666665,Chrome,Mac,1280,800,no_social-learning,173.175.194.99,Vietnamese,Better than average,Yes,25,Female,Graduated College,,presentation,tri-button.png,left-button,1,right-button,FALSE,2689,4,NA,NA
51,activation,3VD82FOHKQOL3TXM7227LT6AZ8UOCA,learning,no_social,2.5986666666666665,Chrome,Mac,1280,800,no_social-learning,173.175.194.99,Vietnamese,Better than average,Yes,25,Female,Graduated College,,presentation,tri-button.png,left-button,2,left-button,TRUE,2963,5,NA,NA
51,activation,3VD82FOHKQOL3TXM7227LT6AZ8UOCA,learning,no_social,2.5986666666666665,Chrome,Mac,1280,800,no_social-learning,173.175.194.99,Vietnamese,Better than average,Yes,25,Female,Graduated College,,presentation,tri-button.png,left-button,3,left-button,TRUE,2408,6,NA,NA
51,activation,3VD82FOHKQOL3TXM7227LT6AZ8UOCA,learning,no_social,2.5986666666666665,Chrome,Mac,1280,800,no_social-learning,173.175.194.99,Vietnamese,Better than average,Yes,25,Female,Graduated College,,final_toy_choice,cyl-lever.png,na,na,na,NA,22901,7,i knew how to use it.,NA
52,activation,3VE8AYVF8MXPLDUGRN3CWD1DHGHF88,learning,no_social,4.304683333333333,Chrome,Windows,1366,768,no_social-learning,172.98.93.185,English,Better than average,Yes,27,Male,Hold a higher degree,,activation,tri-button.png,left-button,1,right-button,FALSE,8260,1,NA,NA
52,activation,3VE8AYVF8MXPLDUGRN3CWD1DHGHF88,learning,no_social,4.304683333333333,Chrome,Windows,1366,768,no_social-learning,172.98.93.185,English,Better than average,Yes,27,Male,Hold a higher degree,,activation,tri-button.png,left-button,2,left-button,TRUE,4627,2,NA,NA
52,activation,3VE8AYVF8MXPLDUGRN3CWD1DHGHF88,learning,no_social,4.304683333333333,Chrome,Windows,1366,768,no_social-learning,172.98.93.185,English,Better than average,Yes,27,Male,Hold a higher degree,,activation,tri-button.png,left-button,3,left-button,TRUE,5357,3,NA,NA
